datetime,temp,humidity,dew,sealevelpressure,winddir,solarradiation,windspeed,precipprob,preciptype
21/10/2016,28.9,60.3,20.2,1008.9,187.3,250.6,18.4,0,0
22/10/2016,28.9,71,22.8,1010.5,230.4,245.7,16.6,0,0
23/10/2016,28.4,74.5,23.3,1010.8,242.2,244.6,20.9,0,0
24/10/2016,28.5,72,22.6,1010.8,268.5,229.6,20.5,0,0
25/10/2016,28,67,21,1011.8,235.4,251.2,20.5,0,0
26/10/2016,27.6,61.2,19.3,1010.6,125.9,243.4,18.4,0,0
27/10/2016,29.3,55.7,18.8,1011.4,154.6,243.1,20.5,0,0
28/10/2016,29.4,49.6,16.9,1011.1,157.7,250.1,22.3,0,0
29/10/2016,28.5,55.4,18.1,1010.5,150.1,238.9,14.8,0,0
30/10/2016,28.4,52.4,16.9,1011,118.3,243.5,18.4,0,0
31/10/2016,30,52.4,18.9,1012.5,105.7,226.2,20.5,0,0
01/11/2016,30.2,47.5,17.2,1012.4,111.6,239.6,18.4,0,0
02/11/2016,29.5,38.3,13.1,1011.8,122.3,232.8,18.4,0,0
03/11/2016,28.7,44,14.4,1011.8,117.1,242.7,18.4,0,0
04/11/2016,27.9,49.6,15.9,1010.6,207.4,238.8,18.4,0,0
05/11/2016,27.8,55.5,17.5,1009.4,151,226.4,16.6,0,0
06/11/2016,28.2,47.5,15,1011,152.7,231.3,14.8,0,0
07/11/2016,27.5,55.7,16.9,1012.8,137.3,223.1,16.6,0,0
08/11/2016,28.3,42.5,13.4,1013.2,118.3,233.4,18.4,0,0
09/11/2016,28,42.5,13.1,1013.8,137.3,232,14.8,0,0
10/11/2016,26.9,45.5,13.5,1012.9,148.3,242.1,16.6,0,0
11/11/2016,27.2,44.5,12.6,1012,135.5,228.8,16.6,0,0
12/11/2016,27.6,47.8,14.5,1012.4,116,222,14.8,0,0
13/11/2016,27.9,48.1,15.2,1013.1,119.3,208.3,18.4,0,0
14/11/2016,27.8,50,15.8,1012.6,145.3,194.2,14.8,0,0
15/11/2016,28.2,61.6,19.7,1011.6,153.5,190.6,13,0,0
16/11/2016,29.4,62,21.1,1011.8,146.7,176.8,16.6,0,0
17/11/2016,29.8,53.2,18.4,1012.6,107.3,209.2,18.4,0,0
18/11/2016,28.6,43,14.2,1011.9,113.8,169.8,18.4,0,0
19/11/2016,28,46.3,14.8,1010.4,144.5,203.8,14.8,0,0
20/11/2016,26.9,50.1,14.8,1011,179.3,222.9,16.6,0,0
21/11/2016,27.3,49.3,14.5,1011.1,122.4,229.2,14.8,0,0
22/11/2016,27.5,46.4,14,1011,144.3,226.7,16.6,0,0
23/11/2016,28.1,46.1,14.6,1010.6,136.2,222.4,13,0,0
24/11/2016,28.3,45.7,14.6,1011,125.1,220.3,16.6,0,0
25/11/2016,28.2,43.6,13.7,1011,118,224.7,14.8,0,0
26/11/2016,27.5,45.6,13.6,1011.9,177.3,230.8,15.1,0,0
27/11/2016,27.7,48.7,15,1012,159,229.2,16.6,0,0
28/11/2016,28.1,52.6,16.7,1011.6,151.4,229.3,18.4,0,0
29/11/2016,27.1,64.5,19.3,1012.4,148.9,215.6,14.8,0,0
30/11/2016,27.2,61.1,18.7,1012.8,146.4,213.1,14.8,0,0
01/12/2016,27.4,56.7,17.5,1012.2,167,148.1,14.8,0,0
02/12/2016,27.9,51.7,16.1,1012,150.5,163.5,18.4,0,0
03/12/2016,28.2,49.6,16.1,1012.8,139.5,211.6,14.8,0,0
04/12/2016,29.7,53.7,19,1013.8,145.3,204,18.4,0,0
05/12/2016,29.4,57.1,19.7,1013.3,157.3,163.5,16.6,0,0
06/12/2016,28.6,51.7,17.1,1012.8,106.5,205,14.8,0,0
07/12/2016,26.8,48.6,14.2,1013,159.4,216.6,18.4,0,0
08/12/2016,27.1,46.2,13.7,1012.9,185.3,215.8,16.6,0,0
09/12/2016,26.3,55.1,16,1012,142.3,214.7,16.6,0,0
10/12/2016,25.9,55,15.5,1011.5,119.6,218.7,16.6,0,0
11/12/2016,25.2,53.9,14.4,1010.7,179.4,219.4,16.6,0,0
12/12/2016,26.5,52.5,15,1010.5,145.2,218.8,19.1,0,0
13/12/2016,27.3,46,13.8,1009.8,111.3,219.5,20.5,0,0
14/12/2016,28.3,46.9,15.3,1010.7,136.1,197.2,18.4,0,0
15/12/2016,29,58.3,19.8,1011.8,130.8,200.2,20.5,0,0
16/12/2016,29.4,53.2,18.5,1013,124.3,196.9,18.4,0,0
17/12/2016,29,50.2,17.3,1013.6,170,192.3,23.4,0,0
18/12/2016,28.1,41.2,13.2,1014.3,145,210.7,18.4,0,0
19/12/2016,26.4,49.1,14.4,1013.9,149.7,216.3,16.6,0,0
20/12/2016,27.1,48.7,14.8,1012.9,130.9,212.5,16.6,0,0
21/12/2016,27.2,50.3,15.1,1014.1,172,217.2,18.4,0,0
22/12/2016,26.2,55.7,16.1,1014.1,150.5,201.1,23,0,0
23/12/2016,26.3,56.5,16.4,1012.2,153.2,218.2,18.4,0,0
24/12/2016,25.9,59,16.8,1010.7,137.3,215.2,14.8,0,0
25/12/2016,25.7,64.8,17.7,1011.2,156.5,212.7,16.6,0,0
26/12/2016,26.4,55.2,15.7,1012.3,127.2,211.5,16.6,0,0
27/12/2016,26.2,48.4,13.8,1012.5,127.3,211.7,18.4,0,0
28/12/2016,26.1,41.7,11.4,1012.5,146.8,220,16.6,0,0
29/12/2016,26.7,43.9,12.6,1012.8,137.3,216,16.6,0,0
30/12/2016,27,47.6,14,1013.2,129.2,215,20.5,0,0
31/12/2016,26.4,56.6,16.5,1012.6,148,209.2,16.6,0,0
01/01/2017,25.8,57,16,1012.8,136.8,201.3,14.8,0,0
02/01/2017,25.9,58.2,16.2,1013.8,126.3,202.5,14.8,0,0
03/01/2017,26.1,46.8,12.9,1013.7,165.4,216.1,22.3,0,0
04/01/2017,25.6,50.8,13.7,1013.5,141.8,220.3,16.6,0,0
05/01/2017,25.2,55.4,15,1012.7,149,217.8,14.8,0,0
06/01/2017,24.1,65.2,16.8,1012.5,188.6,219.1,24.1,0,0
07/01/2017,23.9,69,17.7,1011.3,165.5,218.2,18.4,0,0
08/01/2017,24.6,66.3,17.6,1010.5,195.5,210,16.6,0,0
09/01/2017,24.6,55.5,14.7,1011.3,163.5,210.4,22.3,0,0
10/01/2017,23.3,50.4,12,1012.8,263.7,225.6,18.4,0,0
11/01/2017,22.6,55.3,12.6,1012.9,183.4,228,18.4,0,0
12/01/2017,22.5,53.7,11.8,1011.5,177.8,225.8,18.4,0,0
13/01/2017,23.6,55.6,13.5,1010.9,113.2,216.9,20.5,0,0
14/01/2017,25.1,60,16.3,1012,138.3,196.5,20.5,0,0
15/01/2017,25.7,68.5,19,1014,140.5,196,18.4,0,0
16/01/2017,25.3,64.7,17.8,1014.4,125.8,195.1,14.8,0,0
17/01/2017,24.5,58.9,15.5,1013.9,189.2,199.3,16.6,0,0
18/01/2017,24.5,55.6,14.7,1014.4,162.6,196.5,23.4,0,0
19/01/2017,25.7,55,15.5,1014.6,144.2,195.9,18.4,0,0
20/01/2017,25.9,51.9,14.7,1014.6,156.8,219.5,20.5,0,0
21/01/2017,26.7,48.9,14.4,1015.1,157.5,222.8,16.6,0,0
22/01/2017,27.7,46.3,14.5,1015.7,124,228,19.1,0,0
23/01/2017,28.7,43.1,13.8,1014.9,124.5,230.1,18.4,0,0
24/01/2017,28.5,45.2,14.9,1014.3,140.3,221.8,16.6,0,0
25/01/2017,28.2,44.8,14.4,1014.4,139.2,214,14.8,0,0
26/01/2017,27.1,48.2,14.9,1014.2,173,209.2,22.3,0,0
27/01/2017,25.4,49.8,13.6,1014.3,259.5,241.8,20.5,0,0
28/01/2017,27.6,41.6,12.4,1013.3,134.2,233.8,28.8,0,0
29/01/2017,28.2,39.5,12.7,1013.5,148.6,240.1,16.6,0,0
30/01/2017,27.6,43.9,13.7,1013,150.5,237.7,16.6,0,0
31/01/2017,27.1,46.4,14,1012.4,218.9,234.5,18.4,0,0
01/02/2017,26.5,47.3,13.7,1012.3,138.9,239.6,14.8,0,0
02/02/2017,27.1,54.8,16.4,1013.4,169.7,235,18.4,0,0
03/02/2017,26.3,65.3,19,1014.2,193.7,232.9,23.8,0,0
04/02/2017,25.1,69.8,19,1013.5,209.8,225.8,20.5,0,0
05/02/2017,24.3,74.1,19.3,1014,273.8,199.6,27.7,0,0
06/02/2017,23.6,58.8,14.6,1014.1,264,245.8,24.1,0,0
07/02/2017,24.3,51.4,13.2,1013,188.7,247.4,23.4,0,0
08/02/2017,25.6,59.4,16.8,1013.1,227.1,238.8,20.5,0,0
09/02/2017,26.3,50.1,14.4,1012.3,221.8,237.8,18.4,0,0
10/02/2017,26.2,49.1,14.2,1010.7,175.3,235.3,16.6,0,0
11/02/2017,24.7,62.1,16.4,1012.4,244.2,252.8,22.3,0,0
12/02/2017,24.9,56.8,14.8,1013.7,171.8,261.3,18.4,0,0
13/02/2017,27,50.3,15.1,1014.3,139.8,243.9,16.6,0,0
14/02/2017,28.9,44.3,14.8,1016.1,173.3,254.5,18.4,0,0
15/02/2017,29.7,42.6,14.9,1016.2,135.6,234.2,18.4,0,0
16/02/2017,29.9,41.7,14.7,1014.5,165.6,255.5,20.5,0,0
17/02/2017,30.4,39.9,14.7,1013.3,147.1,241.6,18.4,0,0
18/02/2017,31,33.6,11.9,1013.6,174,270.3,20.5,0,0
19/02/2017,29.8,43.5,14.9,1013,197.8,270.1,24.5,0,0
20/02/2017,29.2,51.5,17.3,1010.7,247,260.5,24.1,0,0
21/02/2017,26.3,75,21.4,1011,265.3,270.9,24.1,0,0
22/02/2017,26,72.7,20.6,1012.1,269.5,273.7,18.4,0,0
23/02/2017,27.8,59.2,18.3,1012.5,235.1,279.5,22.3,0,0
24/02/2017,28.7,46.9,15.1,1012.5,209.5,281,27.7,0,0
25/02/2017,29.6,38.2,12.8,1011.8,155,282.9,27.7,0,0
26/02/2017,29.6,40.4,13.3,1009.9,180.4,285.5,22.3,0,0
27/02/2017,29.3,47.1,16,1010.7,130.8,280.1,16.6,100,1
28/02/2017,29.5,40,13.5,1011.4,121.4,280.5,25.2,0,0
01/03/2017,29.9,45.6,15.8,1010.6,204.7,277.1,26.6,100,1
02/03/2017,28.7,49.9,16.5,1009.5,218.6,270.4,29.5,100,1
03/03/2017,28,55.9,18,1007.9,244.5,274.6,20.2,0,0
04/03/2017,27,63.9,19,1007.9,233.3,293.1,20.5,0,0
05/03/2017,27.7,53.8,16.3,1008.4,206.8,289.7,22.3,0,0
06/03/2017,27.2,63.3,19.3,1008,225,288.6,18.4,0,0
07/03/2017,26.7,68.9,20.3,1008.3,222.3,283.9,20.5,0,0
08/03/2017,27.4,65.2,19.9,1008.6,159.7,283,18.4,0,0
09/03/2017,27.4,63.6,19.2,1008.4,261.3,294.6,22.7,0,0
10/03/2017,26.7,66.9,19.9,1009.4,281.2,290.6,24.1,0,0
11/03/2017,26.4,54.7,16.2,1011.9,299.2,295.8,25.9,0,0
12/03/2017,25.4,46.4,12.6,1012,179.4,285.4,24.1,0,0
13/03/2017,26.8,37,10.1,1011,142.5,296.2,18.4,0,0
14/03/2017,28.3,39.7,12.3,1010.6,128.3,296.5,18.4,0,0
15/03/2017,28.2,54,17.6,1010.6,167.2,285.1,24.5,0,0
16/03/2017,28.4,55.3,17.6,1011.6,215.4,294,22.3,0,0
17/03/2017,28,65.6,20.4,1011.2,210.2,291.8,20.5,0,0
18/03/2017,28.6,58.2,19,1011.9,249.4,292.4,24.1,0,0
19/03/2017,27.7,71.3,21.8,1012.3,288.1,292,22.3,0,0
20/03/2017,28.2,71.7,22.3,1011.4,171,303.5,25.9,0,0
21/03/2017,28.5,72.9,23.1,1012,229.8,300.9,22.3,0,0
22/03/2017,29.1,66.5,21.8,1011.5,263.6,293.9,18.4,0,0
23/03/2017,28.9,65.6,21.6,1010.4,275.2,293.3,24.1,0,0
24/03/2017,28.9,70.1,22.8,1010,257.2,285.9,22.3,0,0
25/03/2017,29.9,62.3,21.7,1010,235.4,287.2,24.1,0,0
26/03/2017,30.7,59,21,1010.4,252.9,277.1,31.7,0,0
27/03/2017,32.3,51.3,20.2,1009.5,275.4,297.3,25.9,100,1
28/03/2017,30.1,75.5,25.1,1010.4,203.7,288.3,22.3,100,1
29/03/2017,29.6,79.1,25.5,1010.5,202.6,282.4,20.5,0,0
30/03/2017,29.4,79.2,25.3,1011.1,188.1,270.2,22.3,0,0
31/03/2017,30,69.7,23.5,1010.6,230.6,281.3,20.8,0,0
01/04/2017,29,71.7,23.3,1010.5,249.6,267.6,18.4,0,0
02/04/2017,29,72.7,23.2,1009.9,210.7,298.5,18.4,0,0
03/04/2017,29.3,72.1,23.4,1009.9,247.3,312.2,20.5,0,0
04/04/2017,29.5,74.5,24.5,1010.4,215.3,311.6,22.3,0,0
05/04/2017,29.4,74.7,24.4,1009.7,213.1,309.4,20.5,0,0
06/04/2017,28.9,75.6,24.1,1009,228.5,311.5,20.5,0,0
07/04/2017,28.7,61.9,20.3,1010.1,283,306.7,22.3,0,0
08/04/2017,28.8,55.9,18.8,1009.4,236.8,319.4,23.8,0,0
09/04/2017,31.1,49,18.5,1008,261.5,310.5,18.4,0,0
10/04/2017,31,56.7,21,1007.1,185.8,299.6,20.5,0,0
11/04/2017,30.5,72.9,24.9,1007.8,215.9,291.8,22.3,0,0
12/04/2017,30.4,75.1,25.4,1008.5,224.9,315.3,20.5,0,0
13/04/2017,30.7,68.8,24.1,1008.1,159.7,316.3,18.4,0,0
14/04/2017,30.3,73.5,24.8,1008,216,311.1,22.3,0,0
15/04/2017,29.9,77.6,25.5,1007.1,213.8,305.7,20.5,0,0
16/04/2017,30.6,66,23.1,1007,191.1,310.3,20.5,0,0
17/04/2017,29.8,75.9,25,1008.8,218,301.7,22.3,0,0
18/04/2017,30.9,67,23.5,1008.3,217.9,300.3,24.1,0,0
19/04/2017,30.2,72.9,24.7,1007.9,264.3,304.4,20.5,0,0
20/04/2017,29.9,73.4,24.5,1008.1,223.7,316.9,20.5,0,0
21/04/2017,30.1,70.9,24.2,1008.9,220.3,316.6,24.1,0,0
22/04/2017,30,70.4,23.9,1009.3,202,321.9,20.5,0,0
23/04/2017,30,68.6,23.5,1009.5,219.3,314.9,18.4,0,0
24/04/2017,29.8,65.1,22.4,1010.1,234.8,308.7,20.5,0,0
25/04/2017,29.6,64.8,22,1010.3,228.9,311.7,22.3,0,0
26/04/2017,29.3,68.4,22.8,1010,230.3,318,25.9,0,0
27/04/2017,29.7,68.3,23.1,1010,252.6,323.1,25.9,0,0
28/04/2017,29.6,71,23.7,1010,243.1,314,29.5,0,0
29/04/2017,29.5,70.6,23.5,1010.6,234.5,308.3,22.3,0,0
30/04/2017,29.3,71.3,23.4,1009.9,218.8,307.2,20.5,0,0
01/05/2017,30,72.6,24.4,1009.2,264.5,307,24.1,0,0
02/05/2017,29.4,76.3,24.7,1010.1,225.2,304.8,24.1,0,0
03/05/2017,29.8,75.9,25,1010,189.2,298.1,18.4,0,0
04/05/2017,30.2,76.1,25.4,1009.9,205.5,284.2,25.9,100,1
05/05/2017,30.9,75.3,26,1009.5,200,289.6,25.9,100,1
06/05/2017,30.9,73.9,25.6,1010.1,229.9,307.4,22.3,0,0
07/05/2017,30.7,70.7,24.7,1010.8,220.8,297.3,20.5,0,0
08/05/2017,31.2,70.1,24.9,1009.8,253.7,286.9,22.3,0,0
09/05/2017,30.8,71.5,24.9,1008.4,227.9,312.5,20.5,0,0
10/05/2017,30.5,74.1,25.2,1008.2,221.6,314,20.5,0,0
11/05/2017,30.7,74.5,25.5,1008.7,246.7,297.7,20.5,100,1
12/05/2017,31.2,74.9,26.1,1007.8,259.2,246.2,20.5,100,1
13/05/2017,31.2,67.9,24.5,1006.8,201,212.6,25.9,100,1
14/05/2017,31.2,73.2,25.8,1007.2,236.2,130.8,22.3,100,1
15/05/2017,30.9,71.9,25.2,1007.7,235.9,219.3,25.9,100,1
16/05/2017,30.8,72.8,25.3,1006.3,203,209.1,20.5,0,0
17/05/2017,31.2,72.2,25.5,1006.8,241.7,256.8,22.3,0,0
18/05/2017,31.1,72.1,25.4,1007.8,257.2,230.7,24.1,0,0
19/05/2017,30.8,71.8,25.1,1009.3,252.3,287.9,22.3,0,0
20/05/2017,30.8,68.4,24.3,1007.8,228.9,317.5,24.1,0,0
21/05/2017,30.7,65.5,23.4,1006.9,277.8,304.4,27.7,0,0
22/05/2017,31,68.7,24.5,1007.4,215.4,311.7,27.7,0,0
23/05/2017,31.4,71.9,25.6,1007.2,282.8,282.7,25.9,0,0
24/05/2017,31.1,74.7,26,1006.6,260,231.5,22.3,0,0
25/05/2017,31.1,74.4,25.9,1006.2,271.6,291.1,22.3,0,0
26/05/2017,31.1,70.8,25.2,1005.9,258.8,253.6,22.3,0,0
27/05/2017,31.2,70.3,25.1,1005.9,249.1,234.7,22.3,0,0
28/05/2017,31.3,71.4,25.5,1005.8,234.6,236.1,24.1,0,0
29/05/2017,31.6,74,26.4,1004.5,241.4,274.4,25.9,100,1
30/05/2017,31.7,74.8,26.6,1002.7,250.1,275.5,29.5,100,1
31/05/2017,31.7,73.3,26.3,1002,252.1,261,22.3,100,1
01/06/2017,31.4,74.8,26.3,1002.6,210.4,136.5,25.9,100,1
02/06/2017,30.8,76.1,26,1003.5,186.7,119,22.3,100,1
03/06/2017,31.3,71.7,25.5,1005.3,197.1,293.3,33.5,100,1
04/06/2017,31.2,72.3,25.5,1006,197,233.2,27.7,100,1
05/06/2017,31.3,73.6,26,1006.5,206.4,191.3,24.1,100,1
06/06/2017,31.5,71.8,25.7,1007.2,213,228.5,24.1,100,1
07/06/2017,29.6,75.4,24.7,1008.1,198.8,172.4,27.7,100,1
08/06/2017,28.6,80.3,24.7,1007.4,213.8,188.6,16.6,100,1
09/06/2017,28.3,83,25,1005.8,219.5,128.8,22.3,100,1
10/06/2017,27.9,83.5,24.8,1004.1,204.4,127.5,18.4,100,1
11/06/2017,28.4,84.4,25.5,1002.9,187.5,110.1,28.4,100,1
12/06/2017,28.3,85.2,25.5,1003.1,189.3,167.2,22.3,100,1
13/06/2017,28.3,84.5,25.4,1004.3,178.6,153.5,18.4,100,1
14/06/2017,30,79.5,26,1006,189.8,233.8,20.5,100,1
15/06/2017,29.1,82.5,25.8,1006.5,184.9,168.6,22.3,100,1
16/06/2017,30.1,79.5,26.1,1005.5,195,117.6,25.9,100,1
17/06/2017,30.2,76.9,25.7,1005.6,204.5,170.2,25.9,100,1
18/06/2017,31,75.2,26,1005.3,255.8,162.7,24.1,100,1
19/06/2017,30.8,75.6,26,1004.5,240.3,277.7,20.5,100,1
20/06/2017,30.8,74.1,25.7,1004.5,232,294.5,25.9,100,1
21/06/2017,30.1,76.4,25.5,1004.9,223.3,291.3,27.7,100,1
22/06/2017,29.5,80.7,25.8,1005.3,218.6,266.4,33.5,100,1
23/06/2017,30.5,77.5,26.1,1004.9,252.5,266.2,29.5,100,1
24/06/2017,30.4,77.2,26,1001.8,248.6,248.6,31.7,100,1
25/06/2017,26.4,89.2,24.4,1000.1,140.8,178.8,24.1,100,1
26/06/2017,27.8,87.7,25.5,1001,200.8,125.8,25.9,100,1
27/06/2017,27.8,88.5,25.7,1001.7,198.7,145.8,25.9,100,1
28/06/2017,27.4,90.8,25.7,1001.7,227.9,194.6,25.9,100,1
29/06/2017,28.5,86.7,26,1002.2,225.4,218.4,25.9,100,1
30/06/2017,29.6,81.5,26.1,1002.2,236.7,259.2,33.5,100,1
01/07/2017,28.4,85.9,25.7,1002.4,245.8,254.8,31.7,100,1
02/07/2017,27.9,88.1,25.7,1003.3,247.7,192.5,31.7,100,1
03/07/2017,29.7,80.7,25.9,1005.2,243.5,249.8,32.4,100,1
04/07/2017,29.2,81.5,25.7,1005.8,246.2,249.2,22.3,100,1
05/07/2017,29.7,79.5,25.8,1005.9,251.8,229.5,27.7,100,1
06/07/2017,29.5,79.8,25.6,1006.2,248.9,218.1,33.5,100,1
07/07/2017,29.8,79.3,25.8,1006.7,246.8,281.6,27.7,100,1
08/07/2017,29.7,78,25.4,1006.8,256.2,269.2,24.1,100,1
09/07/2017,29,80.6,25.2,1006.3,239.5,272.9,27.7,100,1
10/07/2017,29.3,79.8,25.4,1007.3,214.5,189.7,22.3,100,1
11/07/2017,29.7,76.9,25.2,1007.3,257.8,180.9,27.7,100,1
12/07/2017,29.8,74.5,24.8,1006.6,249.9,215.4,25.9,100,1
13/07/2017,28.6,82.9,25.3,1005.2,262,201.6,27.7,100,1
14/07/2017,28,85,25.2,1004.5,251.7,258.4,31.7,100,1
15/07/2017,27.5,87.2,25.1,1004.6,251,269.6,37.1,100,1
16/07/2017,28.2,82.9,25,1004.1,254.1,267.6,29.5,100,1
17/07/2017,25.7,93.6,24.6,1003.8,214.5,215.1,27.7,100,1
18/07/2017,26.1,94.1,25.1,1002.1,219.6,107,24.1,100,1
19/07/2017,26.9,92.2,25.5,1000.1,213.5,96.9,20.5,100,1
20/07/2017,27.5,89.5,25.6,999.3,234.3,175.2,27.7,100,1
21/07/2017,27.5,90.4,25.8,1000.8,239.1,253.9,37.1,100,1
22/07/2017,27.4,90.2,25.6,1002.9,239,252.5,37.1,100,1
23/07/2017,28.3,85.1,25.5,1003.6,239.7,153.1,25.9,100,1
24/07/2017,28.7,83.7,25.7,1004.5,241,244.5,33.5,100,1
25/07/2017,28.3,84.4,25.4,1004.3,244.1,238.4,25.9,100,1
26/07/2017,28.6,82.3,25.3,1004.5,243.2,283.5,25.9,100,1
27/07/2017,28.2,85.4,25.5,1005.2,247.4,275.8,27.7,100,1
28/07/2017,28.5,83.6,25.4,1006.3,247.7,280.8,27.7,100,1
29/07/2017,28.6,83.1,25.4,1007.3,240.3,293.6,25.9,100,1
30/07/2017,28.2,82.8,25,1007.6,234,272.9,29.5,100,1
31/07/2017,27.9,85.3,25.2,1007.2,229.2,276.8,24.1,100,1
01/08/2017,28.2,84.2,25.3,1007.5,235.6,298.2,26.2,100,1
02/08/2017,28.7,81.4,25.1,1007.5,227.3,298,22.3,100,1
03/08/2017,28.5,82.2,25.1,1006,238,283.4,25.9,100,1
04/08/2017,29.1,80.4,25.3,1004.2,249.7,242,31.7,100,1
05/08/2017,29,79.7,25.1,1004.1,241.9,159.7,24.1,100,1
06/08/2017,29.1,78.5,24.9,1004,250.4,259.6,20.5,100,1
07/08/2017,28.7,81.2,25.1,1005.1,236.8,252.2,22.3,100,1
08/08/2017,29.1,78.2,24.9,1006.1,237.8,256.2,22.3,100,1
09/08/2017,28.9,79.4,24.9,1005.9,235.2,219.2,25.9,100,1
10/08/2017,29.1,78.6,24.9,1006.3,244.4,257.1,24.1,100,1
11/08/2017,29.1,77.7,24.8,1007.2,251.3,257.3,25.9,100,1
12/08/2017,29,78.2,24.8,1007.9,252.1,258.6,27.7,100,1
13/08/2017,28.2,82.5,24.9,1008.2,240,222.8,24.1,100,1
14/08/2017,27.3,87.2,25,1009.4,223.8,214.5,20.5,100,1
